city,county_fips,linearid,fullname,rttyp,mtfcc,road_category
San Francisco,06075,110498937425,Hwy 101 N on Rmp,M,S1400,Local Streets
San Francisco,06075,110498938773,Hwy 101 S Off Rmp,M,S1400,Local Streets
San Francisco,06075,1108475858996,US Hwy 101 Bus,U,S1200,Secondary Roads
San Francisco,06075,1103660229533,Ludlow Aly - No Acc,M,S1780,Special Roads
San Francisco,06075,110498938927,Old Chinatown Ln,M,S1400,Local Streets
San Francisco,06075,1104995434770,Old Mason St,M,S1400,Local Streets
San Francisco,06075,110498932091,Pub Park,M,S1730,Special Roads
San Francisco,06075,1103689702763,25th Ave N,M,S1400,Local Streets
San Francisco,06075,1106081811301,Mission Bay Blvd N,M,S1400,Local Streets
San Francisco,06075,1103666896385,25th Ave N,M,S1400,Local Streets
San Francisco,06075,1103689702762,25th Ave N,M,S1400,Local Streets
San Francisco,06075,1103689702566,Willard N,M,S1400,Local Streets
San Francisco,06075,110498933806,Avenue N,M,S1400,Local Streets
San Francisco,06075,1103677491290,Mission Bay Blvd S,M,S1400,Local Streets
San Francisco,06075,110498933807,Avenue E,M,S1400,Local Streets
San Francisco,06075,110498934806,Middle Dr E,M,S1400,Local Streets
San Francisco,06075,110498940043,Conservatory Dr E,M,S1400,Local Streets
San Francisco,06075,110498939331,Stow Lake Dr E,M,S1400,Local Streets
San Francisco,06075,110498939789,Buena Vista Ave E,M,S1400,Local Streets
San Francisco,06075,110498940273,Chain of Lakes Dr E,M,S1400,Local Streets
San Francisco,06075,110498934807,Middle Dr W,M,S1400,Local Streets
San Francisco,06075,110498940044,Conservatory Dr W,M,S1400,Local Streets
San Francisco,06075,110498939790,Buena Vista Ave W,M,S1400,Local Streets
San Francisco,06075,110498940274,Chain of Lakes Dr W,M,S1400,Local Streets
San Francisco,06075,110498933599,N State Dr,M,S1400,Local Streets
San Francisco,06075,110498934391,N Hughes Ln,M,S1400,Local Streets
San Francisco,06075,110498933453,N Point St,M,S1400,Local Streets
San Francisco,06075,110498938555,N Van Horn Ln,M,S1400,Local Streets
San Francisco,06075,110498931380,N 15th Ave,M,S1400,Local Streets
San Francisco,06075,110498933455,N Point St,M,S1400,Local Streets
San Francisco,06075,110498932198,N View Ct,M,S1400,Local Streets
San Francisco,06075,110498931889,N Gate Rd,M,S1400,Local Streets
San Francisco,06075,1103689702356,N Willard St,M,S1400,Local Streets
San Francisco,06075,110498933454,N Point St,M,S1400,Local Streets
San Francisco,06075,110498938557,S Van Horn Ln,M,S1400,Local Streets
San Francisco,06075,11035052615586,S Hill Blvd,M,S1400,Local Streets
San Francisco,06075,110498932098,S Park Ave,M,S1400,Local Streets
San Francisco,06075,1108475858722,S Van Ness Ave,M,S1200,Secondary Roads
San Francisco,06075,110498938699,S Van Ness Ave,M,S1400,Local Streets
San Francisco,06075,1103939729246,S Ridge Trl,M,S1400,Local Streets
San Francisco,06075,110498932097,S Park Ave,M,S1400,Local Streets
San Francisco,06075,110498932099,S Park Ave,M,S1400,Local Streets
San Francisco,06075,1103717517881,S Lake Merced Hill,M,S1400,Local Streets
San Francisco,06075,110498939705,S Tea Garden Dr,M,S1400,Local Streets
San Francisco,06075,11035052615588,S Hill Blvd,M,S1400,Local Streets
San Francisco,06075,1108311419232,S Van Ness Ave,M,S1400,Local Streets
San Francisco,06075,110413815348,S Robinson Dr,M,S1400,Local Streets
San Francisco,06075,110498932100,S Park Ave,M,S1400,Local Streets
San Francisco,06075,110498934393,S Hughes Ln,M,S1400,Local Streets
San Francisco,06075,1104996702612,E Crystal Cove Ter,M,S1400,Local Streets
San Francisco,06075,1103628502623,E Jessie St,M,S1400,Local Streets
San Francisco,06075,1106048570890,W Point Rd,M,S1400,Local Streets
San Francisco,06075,110498932200,W View Ave,M,S1400,Local Streets
San Francisco,06075,110498931795,W Clay St,M,S1400,Local Streets
San Francisco,06075,1104996703799,W Crystal Cove Ter,M,S1400,Local Streets
San Francisco,06075,1105598233238,W Portal Ave,M,S1400,Local Streets
San Francisco,06075,1103628501527,W Jessie St,M,S1400,Local Streets
San Francisco,06075,110498936900,W Pacific Ave,M,S1400,Local Streets
San Francisco,06075,110498936901,W Pacific Ave,M,S1400,Local Streets
San Francisco,06075,1105042333552,Bay Shore Blvd,M,S1400,Local Streets
San Francisco,06075,110498938136,Missouri St,M,S1400,Local Streets
San Francisco,06075,110498936092,Garnett Ter,M,S1400,Local Streets
San Francisco,06075,110498940109,Middle Point Rd,M,S1400,Local Streets
San Francisco,06075,110498932548,Evans Ave,M,S1400,Local Streets
San Francisco,06075,110498939516,Doublerock St,M,S1400,Local Streets
San Francisco,06075,110498937482,Beatrice Ln,M,S1400,Local Streets
San Francisco,06075,110498936626,Matthew Ct,M,S1400,Local Streets
San Francisco,06075,110498934400,Hussey St,M,S1400,Local Streets
San Francisco,06075,11010947364634,I- 280,I,S1100,Primary Roads
San Francisco,06075,110498938019,La Salle Ave,M,S1400,Local Streets
San Francisco,06075,110498937997,Jennings St,M,S1400,Local Streets
San Francisco,06075,1106087379845,Bay Shore Blvd,M,S1400,Local Streets
San Francisco,06075,110498932075,Orsi Cir,M,S1400,Local Streets
San Francisco,06075,110498937992,Jennings Ct,M,S1400,Local Streets
San Francisco,06075,110498938045,Le Conte Ave,M,S1400,Local Streets
San Francisco,06075,110498937988,Ingerson Ave,M,S1400,Local Streets
San Francisco,06075,11035052616246,Bay Shore Blvd,M,S1400,Local Streets
San Francisco,06075,110498938822,Barneveld Ave,M,S1400,Local Streets
San Francisco,06075,110498935568,Apparel Way,M,S1400,Local Streets
San Francisco,06075,110498934050,Dorman Ave,M,S1400,Local Streets
San Francisco,06075,110498931822,Earl St,M,S1400,Local Streets
San Francisco,06075,110498935129,Scotia Ave,M,S1400,Local Streets
San Francisco,06075,110498936818,Newhall St,M,S1400,Local Streets
San Francisco,06075,110498933774,Arleta Ave,M,S1400,Local Streets
San Francisco,06075,110498933241,Nueva Ave,M,S1400,Local Streets
San Francisco,06075,110498940971,,,S1630,Special Roads
San Francisco,06075,110498930820,J St,M,S1400,Local Streets
San Francisco,06075,1104470070178,Griffith St,M,S1400,Local Streets
San Francisco,06075,110498932452,Crisp Rd,M,S1400,Local Streets
San Francisco,06075,110498933996,Custer Ave,M,S1400,Local Streets
San Francisco,06075,110498936031,Fairfax Ave,M,S1400,Local Streets
San Francisco,06075,110498933081,Keith St,M,S1400,Local Streets
San Francisco,06075,110498931757,Bass Ct,M,S1400,Local Streets
San Francisco,06075,110498938026,La Salle Ave,M,S1400,Local Streets
San Francisco,06075,110498930961,3rd St,M,S1400,Local Streets
San Francisco,06075,110498939753,Waterville St,M,S1400,Local Streets
San Francisco,06075,1106068775984,Bayshore Blvd,M,S1400,Local Streets
San Francisco,06075,110498939534,Fitzgerald Ave,M,S1400,Local Streets
San Francisco,06075,110498931990,Lane St,M,S1400,Local Streets
San Francisco,06075,110498934098,Exeter St,M,S1400,Local Streets
San Francisco,06075,110498937377,Wheeler Ave,M,S1400,Local Streets
San Francisco,06075,110498938553,Van Dyke Ave,M,S1400,Local Streets
San Francisco,06075,110498935079,Revere Ave,M,S1400,Local Streets
San Francisco,06075,110498940336,Arelious Walker Dr,M,S1400,Local Streets
San Francisco,06075,110498937094,Redondo St,M,S1400,Local Streets
San Francisco,06075,110498936012,English St,M,S1400,Local Streets
San Francisco,06075,110498934786,McCann St,M,S1400,Local Streets
San Francisco,06075,110498938940,Cleo Rand Ln,M,S1400,Local Streets
San Francisco,06075,1104474629020,,,S1630,Special Roads
San Francisco,06075,1103670216612,Megan,M,S1400,Local Streets
San Francisco,06075,1104996725953,Emerald Cove Way,M,S1400,Local Streets
San Francisco,06075,110498940934,,,S1400,Local Streets
San Francisco,06075,110498931061,5th St,M,S1400,Local Streets
San Francisco,06075,110498932114,Pine St,M,S1400,Local Streets
San Francisco,06075,110498933220,Minna St,M,S1400,Local Streets
San Francisco,06075,110498930808,Ave D,M,S1400,Local Streets
San Francisco,06075,110498930806,Ave C,M,S1400,Local Streets
San Francisco,06075,1104473445744,,,S1400,Local Streets
San Francisco,06075,1106087383912,Fulton St,M,S1400,Local Streets
San Francisco,06075,110498934490,Laskie St,M,S1400,Local Streets
San Francisco,06075,110498931090,9th St,M,S1400,Local Streets
San Francisco,06075,110498932034,Mary St,M,S1400,Local Streets
San Francisco,06075,110498934422,Jessie St,M,S1400,Local Streets
San Francisco,06075,110498932158,Russ St,M,S1400,Local Streets
San Francisco,06075,110498936065,Freeman Ct,M,S1400,Local Streets
San Francisco,06075,110498937375,Wetmore St,M,S1400,Local Streets
San Francisco,06075,110498931084,8th St,M,S1400,Local Streets
San Francisco,06075,110498931101,Bay St,M,S1400,Local Streets
San Francisco,06075,1104473574981,Treasure Island Rd,M,S1400,Local Streets
San Francisco,06075,1106048060340,Willow St,M,S1400,Local Streets
San Francisco,06075,110498940546,Dr Carlton P Goodlett Pl,M,S1400,Local Streets
San Francisco,06075,110498939124,Jefferson St,M,S1400,Local Streets
San Francisco,06075,110498933857,Bonita St,M,S1400,Local Streets
San Francisco,06075,110498936194,Jackson St,M,S1400,Local Streets
San Francisco,06075,1106087381025,Pacific Ave,M,S1400,Local Streets
San Francisco,06075,1103632013927,Frank Norris,M,S1400,Local Streets
San Francisco,06075,1106087443854,Myrtle St,M,S1400,Local Streets
San Francisco,06075,110498939034,Francisco St,M,S1400,Local Streets
San Francisco,06075,110498933499,Roach St,M,S1400,Local Streets
San Francisco,06075,110498939730,Valparaiso St,M,S1400,Local Streets
San Francisco,06075,110498937278,Tuscany Aly,M,S1400,Local Streets
San Francisco,06075,110498932510,Eaton Pl,M,S1400,Local Streets
San Francisco,06075,110498939620,La Ferrera Ter,M,S1400,Local Streets
San Francisco,06075,110498938703,Varennes St,M,S1400,Local Streets
San Francisco,06075,110498939945,Turk Murphy Ln,M,S1400,Local Streets
San Francisco,06075,110498934109,Fisher Aly,M,S1400,Local Streets
San Francisco,06075,1105598235850,Broadway,M,S1400,Local Streets
San Francisco,06075,110498935622,Bernard St,M,S1400,Local Streets
San Francisco,06075,110498940905,,,S1400,Local Streets
San Francisco,06075,110498934298,Glover St,M,S1400,Local Streets
San Francisco,06075,110498940888,,,S1400,Local Streets
San Francisco,06075,110498935117,Salmon St,M,S1400,Local Streets
San Francisco,06075,110498938260,Nob Hill Cir,M,S1400,Local Streets
San Francisco,06075,110498933015,James Pl,M,S1400,Local Streets
San Francisco,06075,110498932581,Fella Pl,M,S1400,Local Streets
San Francisco,06075,110498938506,Steveloe Pl,M,S1400,Local Streets
San Francisco,06075,110498938512,Stockton St,M,S1400,Local Streets
San Francisco,06075,110498936044,Filbert St,M,S1400,Local Streets
San Francisco,06075,110498935680,Calhoun Ter,M,S1400,Local Streets
San Francisco,06075,110498937282,Vallejo St,M,S1400,Local Streets
San Francisco,06075,1103531524382,Commerce St,M,S1400,Local Streets
San Francisco,06075,110498939360,Wentworth St,M,S1400,Local Streets
San Francisco,06075,110498938121,Merchant St,M,S1400,Local Streets
San Francisco,06075,110498932496,Dodge St,M,S1400,Local Streets
San Francisco,06075,1108311086342,,,S1630,Special Roads
San Francisco,06075,110498932166,Shaw Aly,M,S1400,Local Streets
San Francisco,06075,110498935148,Signal Rd,M,S1400,Local Streets
San Francisco,06075,110498931964,Kent St,M,S1400,Local Streets
San Francisco,06075,110498934304,Golden Ct,M,S1400,Local Streets
San Francisco,06075,110498934100,Fallon Pl,M,S1400,Local Streets
San Francisco,06075,110498933017,Jason Ct,M,S1400,Local Streets
San Francisco,06075,110498933465,Pratt Pl,M,S1400,Local Streets
San Francisco,06075,110498936938,Pontiac St,M,S1400,Local Streets
San Francisco,06075,1103689704768,Jessie St,M,S1400,Local Streets
San Francisco,06075,110498934471,Kearny St,M,S1400,Local Streets
San Francisco,06075,110498940951,,,S1400,Local Streets
San Francisco,06075,1103645503332,Don Chee Way,M,S1400,Local Streets
San Francisco,06075,1104996612918,Ave F,M,S1400,Local Streets
San Francisco,06075,110498936227,Keppler Ct,M,S1400,Local Streets
San Francisco,06075,11017076382923,Bay Brg,M,S1100,Primary Roads
San Francisco,06075,1108311073264,,,S1630,Special Roads
San Francisco,06075,11012812795684,,,S1780,Special Roads
San Francisco,06075,11012812802166,,,S1780,Special Roads
San Francisco,06075,110498936545,Macalla Ct,M,S1400,Local Streets
San Francisco,06075,110498933956,Cooper Aly,M,S1400,Local Streets
San Francisco,06075,110498933168,Marcy Pl,M,S1400,Local Streets
San Francisco,06075,110498934120,Folsom St,M,S1400,Local Streets
San Francisco,06075,110498937495,Boardman Pl,M,S1400,Local Streets
San Francisco,06075,110498936101,Gilbert St,M,S1400,Local Streets
San Francisco,06075,1106068774945,Bryant St,M,S1400,Local Streets
San Francisco,06075,110498940341,Columbia Square St,M,S1400,Local Streets
San Francisco,06075,110498934321,Hallam St,M,S1400,Local Streets
San Francisco,06075,110498933429,Owens St,M,S1400,Local Streets
San Francisco,06075,110498941118,,,S1630,Special Roads
San Francisco,06075,110498941017,,,S1630,Special Roads
San Francisco,06075,110498941103,,,S1630,Special Roads
San Francisco,06075,110498933492,Ritch St,M,S1400,Local Streets
San Francisco,06075,110498933705,Welsh St,M,S1400,Local Streets
San Francisco,06075,110498933706,Welsh St,M,S1400,Local Streets
San Francisco,06075,110498933493,Ritch St,M,S1400,Local Streets
San Francisco,06075,110498935639,Bluxome St,M,S1400,Local Streets
San Francisco,06075,110498937298,Vermont St,M,S1400,Local Streets
San Francisco,06075,110498939365,Wisconsin St,M,S1400,Local Streets
San Francisco,06075,1106049899383,Daggett St,M,S1400,Local Streets
San Francisco,06075,110498939829,Jack London Aly,M,S1400,Local Streets
San Francisco,06075,110498939828,Jack London Aly,M,S1400,Local Streets
San Francisco,06075,110498933877,Bryant Ln,M,S1400,Local Streets
San Francisco,06075,110498930942,1st St,M,S1400,Local Streets
San Francisco,06075,110498940111,Mission Rock St,M,S1400,Local Streets
San Francisco,06075,110498937078,Ramsell St,M,S1400,Local Streets
San Francisco,06075,11035052615461,Whittier St,M,S1400,Local Streets
San Francisco,06075,110498936268,Lessing St,M,S1400,Local Streets
San Francisco,06075,110498935131,Seneca Ave,M,S1400,Local Streets
San Francisco,06075,110498940305,Junipero Serra Blvd,M,S1200,Secondary Roads
San Francisco,06075,110498938711,Victoria St,M,S1400,Local Streets
San Francisco,06075,110498936640,Melrose Ave,M,S1400,Local Streets
San Francisco,06075,110498933964,Corona St,M,S1400,Local Streets
San Francisco,06075,11035052615457,Lowell St,M,S1400,Local Streets
San Francisco,06075,110498930825,State Hwy 35,S,S1200,Secondary Roads
San Francisco,06075,110498932283,Aptos Ave,M,S1400,Local Streets
San Francisco,06075,110498940309,Junipero Serra Blvd,M,S1400,Local Streets
San Francisco,06075,110498934007,Darien Way,M,S1400,Local Streets
San Francisco,06075,1106048063675,Monterey Blvd,M,S1400,Local Streets
San Francisco,06075,110498940127,San Fernando Way,M,S1400,Local Streets
San Francisco,06075,1105025302085,Crespi Dr,M,S1400,Local Streets
San Francisco,06075,110498939924,San Jacinto Way,M,S1400,Local Streets
San Francisco,06075,110498937925,Havelock St,M,S1400,Local Streets
San Francisco,06075,1105089475059,,,S1630,Special Roads
San Francisco,06075,110498941062,,,S1630,Special Roads
San Francisco,06075,11035052615551,Geneva Ave,M,S1400,Local Streets
San Francisco,06075,110498935700,Casitas Ave,M,S1400,Local Streets
San Francisco,06075,110498937683,Dalewood Way,M,S1400,Local Streets
San Francisco,06075,110498939248,Robinhood Dr,M,S1400,Local Streets
San Francisco,06075,1106087379839,Coventry Ln,M,S1400,Local Streets
San Francisco,06075,110498932297,Avoca Aly,M,S1400,Local Streets
San Francisco,06075,110498932071,Omar Way,M,S1400,Local Streets
San Francisco,06075,110498939761,Bella Vista Way,M,S1400,Local Streets
San Francisco,06075,110498939054,Gennessee St,M,S1400,Local Streets
San Francisco,06075,110498940177,Juan Bautista Cir,M,S1400,Local Streets
San Francisco,06075,110498934016,Delano Ave,M,S1400,Local Streets
San Francisco,06075,110498939921,San Gabriel Ave,M,S1400,Local Streets
San Francisco,06075,110498937257,Theresa St,M,S1400,Local Streets
San Francisco,06075,110498939973,Castle Manor Ave,M,S1400,Local Streets
San Francisco,06075,110498933501,Rolph St,M,S1400,Local Streets
San Francisco,06075,1105089474941,Willie Mays Plz,M,S1400,Local Streets
San Francisco,06075,110498940462,Colin P Kelly Jr St,M,S1400,Local Streets
San Francisco,06075,1103512993698,Helen Macintosh Ln,M,S1400,Local Streets
San Francisco,06075,1106081811903,Bridgeview Way,M,S1400,Local Streets
San Francisco,06075,1105083426429,,,S1630,Special Roads
San Francisco,06075,11012812809785,,,S1710,Special Roads
San Francisco,06075,110498936929,Pier 48,M,S1400,Local Streets
San Francisco,06075,11029730265723,,,S1400,Local Streets
San Francisco,06075,11029730267558,,,S1400,Local Streets
San Francisco,06075,110498934520,Lisbon St,M,S1400,Local Streets
San Francisco,06075,110498933011,Italy Ave,M,S1400,Local Streets
San Francisco,06075,110498933867,Brazil Ave,M,S1400,Local Streets
San Francisco,06075,1105044364499,Arballo Dr,M,S1400,Local Streets
San Francisco,06075,110498937577,Bucareli Dr,M,S1400,Local Streets
San Francisco,06075,110498933680,Vidal Dr,M,S1400,Local Streets
San Francisco,06075,1105037665552,Holloway Ave,M,S1400,Local Streets
San Francisco,06075,110498936155,Higuera Ave,M,S1400,Local Streets
San Francisco,06075,1107052646311,Summit Way,M,S1400,Local Streets
San Francisco,06075,110498934090,Estero Ave,M,S1400,Local Streets
San Francisco,06075,110498939324,Stillings Ave,M,S1400,Local Streets
San Francisco,06075,110498940823,,,S1400,Local Streets
San Francisco,06075,1103689705067,Detroit St,M,S1400,Local Streets
San Francisco,06075,1105025302087,Crespi Dr,M,S1400,Local Streets
San Francisco,06075,110498937186,Shields St,M,S1400,Local Streets
San Francisco,06075,110498936088,Galindo Ave,M,S1400,Local Streets
San Francisco,06075,110498934929,Orange Aly,M,S1400,Local Streets
San Francisco,06075,110498939008,Ellsworth St,M,S1400,Local Streets
San Francisco,06075,110498932603,Gates St,M,S1400,Local Streets
San Francisco,06075,110498941138,,,S1630,Special Roads
San Francisco,06075,110498933219,Minna St,M,S1400,Local Streets
San Francisco,06075,110498931950,Isis St,M,S1400,Local Streets
San Francisco,06075,1105281304029,,,S1630,Special Roads
San Francisco,06075,110498937904,Hamerton Ave,M,S1400,Local Streets
San Francisco,06075,110498933146,Lyell St,M,S1400,Local Streets
San Francisco,06075,110498938373,Rossmoor Dr,M,S1400,Local Streets
San Francisco,06075,110498938309,Plymouth Ave,M,S1400,Local Streets
San Francisco,06075,110498938042,Lawrence Ave,M,S1400,Local Streets
San Francisco,06075,110498941069,,,S1630,Special Roads
San Francisco,06075,110498940868,,,S1400,Local Streets
San Francisco,06075,110498937537,Brighton Ave,M,S1400,Local Streets
San Francisco,06075,110498932607,Gaven St,M,S1400,Local Streets
San Francisco,06075,110498936673,Minerva St,M,S1400,Local Streets
San Francisco,06075,1105042624184,,,S1630,Special Roads
San Francisco,06075,1103689702514,Naglee Ave,M,S1400,Local Streets
San Francisco,06075,110498941027,,,S1630,Special Roads
San Francisco,06075,110498931493,19th St,M,S1400,Local Streets
San Francisco,06075,110498937422,Woolsey St,M,S1400,Local Streets
San Francisco,06075,1103689707372,Treat Ave,M,S1400,Local Streets
San Francisco,06075,110498933130,Linda St,M,S1400,Local Streets
San Francisco,06075,110498937938,Holladay Ave,M,S1400,Local Streets
San Francisco,06075,110498931523,21st St,M,S1400,Local Streets
San Francisco,06075,110498939628,Manchester St,M,S1400,Local Streets
San Francisco,06075,110498931717,47th Ave,M,S1400,Local Streets
San Francisco,06075,110498938382,Sagamore St,M,S1400,Local Streets
San Francisco,06075,110498941058,,,S1630,Special Roads
San Francisco,06075,1105083474754,Access 1 Rd,M,S1640,Special Roads
San Francisco,06075,110498935674,Burrows St,M,S1400,Local Streets
San Francisco,06075,110498933889,Campus Ln,M,S1400,Local Streets
San Francisco,06075,110498936135,Harvard St,M,S1400,Local Streets
San Francisco,06075,110498936668,Merrill St,M,S1400,Local Streets
San Francisco,06075,1103689705069,Goettingen St,M,S1400,Local Streets
San Francisco,06075,110498938486,Somerset St,M,S1400,Local Streets
San Francisco,06075,110498936169,Holyoke St,M,S1400,Local Streets
San Francisco,06075,110498937317,Wayland St,M,S1400,Local Streets
San Francisco,06075,110498934086,Ervine St,M,S1400,Local Streets
San Francisco,06075,110498936702,Mirando St,M,S1400,Local Streets
San Francisco,06075,110498936703,Mirando Way,M,S1400,Local Streets
San Francisco,06075,110498939196,Montezuma St,M,S1400,Local Streets
San Francisco,06075,110498938331,Prospect Ave,M,S1400,Local Streets
San Francisco,06075,110498935642,Bonview St,M,S1400,Local Streets
San Francisco,06075,110498934073,Ellert St,M,S1400,Local Streets
San Francisco,06075,110498939378,Bernal Hts Blvd,M,S1400,Local Streets
San Francisco,06075,1103689703562,Chapman St,M,S1400,Local Streets
San Francisco,06075,110498938377,Rutledge St,M,S1400,Local Streets
San Francisco,06075,110498936913,Peralta Ave,M,S1400,Local Streets
San Francisco,06075,1103689704006,Costa St,M,S1400,Local Streets
San Francisco,06075,110498941052,,,S1630,Special Roads
San Francisco,06075,110498939312,Stevenson St,M,S1400,Local Streets
San Francisco,06075,110498939808,El Plazuela Way,M,S1400,Local Streets
San Francisco,06075,110498939000,El Verano Way,M,S1400,Local Streets
San Francisco,06075,110498932571,Faxon Ave,M,S1400,Local Streets
San Francisco,06075,110498936932,Pizarro Way,M,S1400,Local Streets
San Francisco,06075,1105598235188,Mission St,M,S1400,Local Streets
San Francisco,06075,110498937810,Genebern Way,M,S1400,Local Streets
San Francisco,06075,110498938349,Richland Ave,M,S1400,Local Streets
San Francisco,06075,110498931637,30th St,M,S1400,Local Streets
San Francisco,06075,110498941124,,,S1630,Special Roads
San Francisco,06075,110498941151,,,S1630,Special Roads
San Francisco,06075,110498940129,Santa Marina St,M,S1400,Local Streets
San Francisco,06075,110498937453,Appleton Ave,M,S1400,Local Streets
San Francisco,06075,110498934294,Gladys St,M,S1400,Local Streets
San Francisco,06075,110498936915,Peralta Ave,M,S1400,Local Streets
San Francisco,06075,110498941023,,,S1630,Special Roads
San Francisco,06075,1108311419133,,,S1630,Special Roads
San Francisco,06075,110498931735,Ames St,M,S1400,Local Streets
San Francisco,06075,110498937077,Ramsell St,M,S1400,Local Streets
San Francisco,06075,110498931910,Head St,M,S1400,Local Streets
San Francisco,06075,110498931908,Head St,M,S1400,Local Streets
San Francisco,06075,110498932568,Faxon Ave,M,S1400,Local Streets
San Francisco,06075,1106068777307,De Long St,M,S1400,Local Streets
San Francisco,06075,110498932206,Ward St,M,S1400,Local Streets
San Francisco,06075,110498938489,Somerset St,M,S1400,Local Streets
San Francisco,06075,1103670216644,,,S1400,Local Streets
San Francisco,06075,110498940139,Thomas More Way,M,S1400,Local Streets
San Francisco,06075,110498932417,Cloud Cir,M,S1400,Local Streets
San Francisco,06075,110498932591,Flood Ave,M,S1400,Local Streets
San Francisco,06075,110498934339,Harold Ave,M,S1400,Local Streets
San Francisco,06075,110498940114,Mount Vernon Ave,M,S1400,Local Streets
San Francisco,06075,1104996814879,Sunnyside Ter,M,S1400,Local Streets
San Francisco,06075,110498935852,Detroit St,M,S1400,Local Streets
San Francisco,06075,110498937596,Cabrillo St,M,S1400,Local Streets
San Francisco,06075,110498931366,15th Ave,M,S1400,Local Streets
San Francisco,06075,1105598255180,Park Presidio Blvd,M,S1200,Secondary Roads
San Francisco,06075,110498933099,Kezar Dr,M,S1400,Local Streets
San Francisco,06075,1105598230453,Kezar Dr,M,S1400,Local Streets
San Francisco,06075,110498932311,Baker St,M,S1400,Local Streets
San Francisco,06075,1104995929189,Mason St,M,S1400,Local Streets
San Francisco,06075,110498931308,11th Ave,M,S1400,Local Streets
San Francisco,06075,110498931064,6th Ave,M,S1400,Local Streets
San Francisco,06075,110498930947,2nd Ave,M,S1400,Local Streets
San Francisco,06075,110498939748,Washington St,M,S1400,Local Streets
San Francisco,06075,110498932262,Allen St,M,S1400,Local Streets
San Francisco,06075,110498931170,Sal St,M,S1400,Local Streets
San Francisco,06075,1104259210646,Saint Charles Ave,M,S1400,Local Streets
San Francisco,06075,110498937380,Whipple Ave,M,S1400,Local Streets
San Francisco,06075,110498933210,Milan Ter,M,S1400,Local Streets
San Francisco,06075,110498941068,,,S1630,Special Roads
San Francisco,06075,110498937652,Colonial Way,M,S1400,Local Streets
San Francisco,06075,110498932285,Arago St,M,S1400,Local Streets
San Francisco,06075,110498939922,San Gabriel Ave,M,S1400,Local Streets
San Francisco,06075,110498936057,Francis St,M,S1400,Local Streets
San Francisco,06075,110498933802,Avalon Ave,M,S1400,Local Streets
San Francisco,06075,1105598235182,Mission St,M,S1400,Local Streets
San Francisco,06075,11012814385667,Lyon St,M,S1400,Local Streets
San Francisco,06075,110498936223,Kennedy Ave,M,S1400,Local Streets
San Francisco,06075,110498936864,Oreilly Ave,M,S1400,Local Streets
San Francisco,06075,110498940144,Yacht Road 1,M,S1400,Local Streets
San Francisco,06075,110498931100,Bay St,M,S1400,Local Streets
San Francisco,06075,110498939036,Francisco St,M,S1400,Local Streets
San Francisco,06075,1103689704931,Baker St,M,S1400,Local Streets
San Francisco,06075,110498936530,Lombard St,M,S1400,Local Streets
San Francisco,06075,110498933928,Cherry St,M,S1400,Local Streets
San Francisco,06075,1103677032300,Rogriguez St,M,S1400,Local Streets
San Francisco,06075,110498933691,Vista Ct,M,S1400,Local Streets
San Francisco,06075,1106087397395,Sibley Rd,M,S1400,Local Streets
San Francisco,06075,110498940952,,,S1400,Local Streets
San Francisco,06075,110498933506,Ruger St,M,S1400,Local Streets
San Francisco,06075,1106048060328,Wood St,M,S1400,Local Streets
San Francisco,06075,110498939442,Divisadero St,M,S1400,Local Streets
San Francisco,06075,110498932326,Beach St,M,S1400,Local Streets
San Francisco,06075,110498937763,Fillmore St,M,S1400,Local Streets
San Francisco,06075,110498934997,Pierce St,M,S1400,Local Streets
San Francisco,06075,110498932394,Capra Way,M,S1400,Local Streets
San Francisco,06075,110498937580,Buchanan St,M,S1400,Local Streets
San Francisco,06075,110498936798,Moulton St,M,S1400,Local Streets
San Francisco,06075,110498934909,Newton St,M,S1400,Local Streets
San Francisco,06075,110498940856,,,S1400,Local Streets
San Francisco,06075,1105281304102,Rotteck St,M,S1400,Local Streets
San Francisco,06075,110498935004,Pioche St,M,S1400,Local Streets
San Francisco,06075,110498936090,Gambier St,M,S1400,Local Streets
San Francisco,06075,110498935033,Prague St,M,S1400,Local Streets
San Francisco,06075,110498933111,Knott Ct,M,S1400,Local Streets
San Francisco,06075,110498933159,Malta Dr,M,S1400,Local Streets
San Francisco,06075,1105042626268,Divisadero St,M,S1400,Local Streets
San Francisco,06075,110498940887,,,S1400,Local Streets
San Francisco,06075,110498934996,Pierce St,M,S1400,Local Streets
San Francisco,06075,110498934984,Perine Pl,M,S1400,Local Streets
San Francisco,06075,110498940916,,,S1400,Local Streets
San Francisco,06075,110498937632,Charlton Ct,M,S1400,Local Streets
San Francisco,06075,110498937985,Imperial Ave,M,S1400,Local Streets
San Francisco,06075,110498933863,Bowley St,M,S1400,Local Streets
San Francisco,06075,1108296283166,State Rte 1,S,S1100,Primary Roads
San Francisco,06075,110498931633,30th Ave,M,S1400,Local Streets
San Francisco,06075,1103689702386,Martinez St,M,S1400,Local Streets
San Francisco,06075,110498931628,29th Ave,M,S1400,Local Streets
San Francisco,06075,1103666896158,25th Ave,M,S1400,Local Streets
San Francisco,06075,110498935388,Wright Ct,M,S1400,Local Streets
San Francisco,06075,110498939385,Blatchford Ln,M,S1400,Local Streets
San Francisco,06075,110498932331,Beale St,M,S1400,Local Streets
San Francisco,06075,110498932130,Pope Ct,M,S1400,Local Streets
